province,zone,form_type,voting_type,station_id,station_name,candidate_no,candidate_name,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518,election_day,51,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,5,,,
ชัยภูมิ,2,518,election_day,51,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,51,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,51,,,
ชัยภูมิ,2,518,election_day,51,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,36,,,
ชัยภูมิ,2,518,election_day,52,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,3,,,
ชัยภูมิ,2,518,election_day,52,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,4,,,
ชัยภูมิ,2,518,election_day,52,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,4,,,
ชัยภูมิ,2,518,election_day,52,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,15,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,53,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2022,,,
ชัยภูมิ,2,518,election_day,54,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,54,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,9,,,
ชัยภูมิ,2,518,election_day,54,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,9,,,
ชัยภูมิ,2,518,election_day,54,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,54,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,9,,,
ชัยภูมิ,2,518,election_day,55,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,55,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,2,,,
ชัยภูมิ,2,518,election_day,55,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,1,,,
ชัยภูมิ,2,518,election_day,55,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,1,,,
ชัยภูมิ,2,518,election_day,55,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,4,,,
ชัยภูมิ,2,518,election_day,56,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,13,,,
ชัยภูมิ,2,518,election_day,56,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,13,,,
ชัยภูมิ,2,518,election_day,56,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,56,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,11,,,
ชัยภูมิ,2,518,election_day,56,ละหาน จัตุรัส,63,นายเชิงชาย ชาลีรินทร์ นายณรงค์ แขนอก,ประชาธิปัตย์ ประชาชน เพื่อไทย A,1,,,
ชัยภูมิ,2,518,election_day,57,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,57,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,101,,,
ชัยภูมิ,2,518,election_day,57,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,101,,,
ชัยภูมิ,2,518,election_day,57,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,6,,,
ชัยภูมิ,2,518,election_day,57,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,5,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,5,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,9,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,58,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,0,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,0,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,0,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,59,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,60,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,60,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,60,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,60,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,3,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,2,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,10,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,10,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,61,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,10,,,
ชัยภูมิ,2,518,election_day,62,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,62,ละหาน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,62,ละหาน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,63,ละหาน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,63,ละหาน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,63,ละหาน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,3,,,
